gene_name	gene_id	transcript_id	cds_start	cds_length	tx_length	cds_end
Mbnl2	ENSMUSG00000022139.18	ENSMUST00000167459.3	631	1158	4534	1788
Ccdc130	ENSMUSG00000004994.13	ENSMUST00000098578.10	276	1158	2119	1433
Prpsap1	ENSMUSG00000015869.18	ENSMUST00000106391.8	132	1158	1841	1289
Rhbdd3	ENSMUSG00000034175.14	ENSMUST00000101610.10	1062	1158	2333	2219
Nr2e1	ENSMUSG00000019803.12	ENSMUST00000019938.11	727	1158	3285	1884
Smarcb1	ENSMUSG00000000902.14	ENSMUST00000000925.10	223	1158	1660	1380
Lsm14b	ENSMUSG00000039108.15	ENSMUST00000055485.12	200	1158	2534	1357
Tbx10	ENSMUSG00000037477.9	ENSMUST00000041871.9	357	1158	1778	1514
Etnk2	ENSMUSG00000070644.14	ENSMUST00000135222.9	193	1158	2297	1350
Nphs2	ENSMUSG00000026602.10	ENSMUST00000027896.10	62	1158	3116	1219
AU021092	ENSMUSG00000051669.7	ENSMUST00000050160.6	42	1158	1368	1199
Elavl4	ENSMUSG00000028546.18	ENSMUST00000106597.10	397	1158	4149	1554
Fbxo4	ENSMUSG00000022184.9	ENSMUST00000022791.9	150	1158	1565	1307
Trp53i13	ENSMUSG00000044328.14	ENSMUST00000060417.11	140	1158	1463	1297
Tor3a	ENSMUSG00000060519.12	ENSMUST00000188964.7	10	1158	1750	1167
Dlk1	ENSMUSG00000040856.18	ENSMUST00000056110.15	520	1158	4653	1677
Thpo	ENSMUSG00000022847.16	ENSMUST00000232217.2	267	1158	1620	1424
Phax	ENSMUSG00000008301.12	ENSMUST00000008445.7	219	1158	1942	1376
Ankrd33	ENSMUSG00000047034.11	ENSMUST00000229954.2	145	1158	1499	1302
Wbp1l	ENSMUSG00000047731.18	ENSMUST00000099376.11	91	1158	3911	1248
Gfod2	ENSMUSG00000013150.16	ENSMUST00000013294.16	297	1158	4352	1454
Mterf2	ENSMUSG00000049038.4	ENSMUST00000050813.4	242	1158	1567	1399
Marveld3	ENSMUSG00000001672.15	ENSMUST00000001722.14	62	1158	1330	1219
Pelo	ENSMUSG00000042275.10	ENSMUST00000109226.5	268	1158	1600	1425
Sstr4	ENSMUSG00000037014.5	ENSMUST00000109962.4	128	1158	1424	1285
Rbmxl2	ENSMUSG00000073894.2	ENSMUST00000098135.2	66	1158	1472	1223
Uts2r	ENSMUSG00000039321.2	ENSMUST00000039044.2	42	1158	1703	1199
Parvg	ENSMUSG00000022439.10	ENSMUST00000163667.2	16	1155	2700	1170
Idh3b	ENSMUSG00000027406.14	ENSMUST00000028892.11	131	1155	1616	1285
Sppl3	ENSMUSG00000029550.12	ENSMUST00000031530.9	457	1155	3204	1611
Mapkapk3	ENSMUSG00000032577.17	ENSMUST00000035194.8	406	1155	2816	1560
Adh6b	ENSMUSG00000074206.8	ENSMUST00000199673.6	390	1155	1700	1544
Idh3a	ENSMUSG00000032279.12	ENSMUST00000217484.2	130	1155	2580	1284
Wdr74	ENSMUSG00000042729.12	ENSMUST00000049424.11	4	1155	1204	1158
Rad51c	ENSMUSG00000007646.14	ENSMUST00000007790.11	189	1155	1632	1343
Acot7	ENSMUSG00000028937.15	ENSMUST00000167926.8	68	1155	1505	1222
Pnpla3	ENSMUSG00000041653.6	ENSMUST00000045289.6	38	1155	1313	1192
Ptges2	ENSMUSG00000026820.6	ENSMUST00000028162.5	380	1155	4978	1534
Ubap1l	ENSMUSG00000086228.4	ENSMUST00000147185.3	143	1155	1380	1297
Mrps31	ENSMUSG00000031533.5	ENSMUST00000033934.5	106	1155	1515	1260
H2-T3	ENSMUSG00000054128.17	ENSMUST00000102675.10	160	1155	2312	1314
Aar2	ENSMUSG00000027628.11	ENSMUST00000109570.8	488	1155	2766	1642
Tacr2	ENSMUSG00000020081.6	ENSMUST00000020278.6	381	1155	2258	1535
Dusp5	ENSMUSG00000034765.7	ENSMUST00000038287.7	210	1155	2473	1364
Zfp493	ENSMUSG00000090659.10	ENSMUST00000164936.10	110	1155	3258	1264
Grpr	ENSMUSG00000031364.3	ENSMUST00000033730.3	381	1155	2523	1535
Barhl2	ENSMUSG00000034384.12	ENSMUST00000086795.8	326	1155	2314	1480
Vmn1r213	ENSMUSG00000060024.3	ENSMUST00000228758.2	2742	1155	5975	3896
Gpr88	ENSMUSG00000068696.7	ENSMUST00000090473.7	463	1155	3469	1617
Tpbgl	ENSMUSG00000096606.3	ENSMUST00000178124.3	456	1155	3022	1610
Gas1	ENSMUSG00000052957.9	ENSMUST00000223933.2	1	1155	1155	1155
Il13ra2	ENSMUSG00000031289.11	ENSMUST00000033646.9	985	1152	2281	2136
Plekha1	ENSMUSG00000040268.18	ENSMUST00000075181.11	124	1152	2301	1275
Rbms2	ENSMUSG00000040043.18	ENSMUST00000092033.4	65	1152	1481	1216
Nipal2	ENSMUSG00000038879.9	ENSMUST00000040791.9	520	1152	4331	1671
Gabpb1	ENSMUSG00000027361.16	ENSMUST00000110425.9	214	1152	4153	1365
Palm	ENSMUSG00000035863.15	ENSMUST00000046945.13	165	1152	2651	1316
Qpctl	ENSMUSG00000030407.3	ENSMUST00000032566.3	107	1152	2710	1258
Prss54	ENSMUSG00000048400.14	ENSMUST00000213096.2	128	1152	1501	1279
Rassf7	ENSMUSG00000038618.13	ENSMUST00000209500.2	55	1152	1560	1206
Zfp963	ENSMUSG00000092260.8	ENSMUST00000130458.8	129	1152	2291	1280
Snip1	ENSMUSG00000050213.7	ENSMUST00000052183.7	82	1152	2345	1233
Lrtm1	ENSMUSG00000045776.4	ENSMUST00000224708.2	495	1152	1646	1646
Neurod2	ENSMUSG00000038255.7	ENSMUST00000041685.7	221	1152	3142	1372
Atp6v1c1	ENSMUSG00000022295.9	ENSMUST00000022904.8	184	1149	2071	1332
Klhdc3	ENSMUSG00000063576.13	ENSMUST00000071841.7	416	1149	2100	1564
Potegl	ENSMUSG00000026774.12	ENSMUST00000028113.10	337	1149	1842	1485
Pak1ip1	ENSMUSG00000038683.17	ENSMUST00000046951.10	308	1149	1722	1456
Gnb2	ENSMUSG00000029713.16	ENSMUST00000111027.8	116	1149	1610	1264
Efcab15	ENSMUSG00000020940.14	ENSMUST00000021323.11	34	1149	1199	1182
B4galt6	ENSMUSG00000056124.6	ENSMUST00000070080.6	938	1149	5808	2086
Cdca7	ENSMUSG00000055612.16	ENSMUST00000102691.11	133	1149	2424	1281
Lmx1a	ENSMUSG00000026686.15	ENSMUST00000111377.8	72	1149	3200	1220
Gcat	ENSMUSG00000116378.2	ENSMUST00000171999.9	34	1149	1736	1182
Taldo1	ENSMUSG00000025503.6	ENSMUST00000211654.2	24	1149	1362	1172
Cd34	ENSMUSG00000016494.10	ENSMUST00000016638.8	148	1149	2454	1296
Serpinb1b	ENSMUSG00000051029.9	ENSMUST00000016951.8	102	1149	1696	1250
Ppm1a	ENSMUSG00000021096.12	ENSMUST00000021514.10	442	1149	7668	1590
Prss43	ENSMUSG00000058398.7	ENSMUST00000077549.7	358	1149	2327	1506
Npy1r	ENSMUSG00000036437.7	ENSMUST00000212588.2	702	1149	2770	1850
Esx1	ENSMUSG00000023443.14	ENSMUST00000074698.3	299	1149	1600	1447
Dnajb5	ENSMUSG00000036052.15	ENSMUST00000037872.10	269	1149	3291	1417
Ptgdr2	ENSMUSG00000034117.4	ENSMUST00000037261.4	254	1149	2644	1402
Pard6g	ENSMUSG00000056214.10	ENSMUST00000070219.9	182	1149	3147	1330
Gpr132	ENSMUSG00000021298.9	ENSMUST00000021729.9	147	1149	2478	1295
Trhr2	ENSMUSG00000039079.2	ENSMUST00000044123.2	48	1149	1340	1196
S1pr1	ENSMUSG00000045092.9	ENSMUST00000055676.4	536	1149	3046	1684
Gja1	ENSMUSG00000050953.11	ENSMUST00000220069.2	314	1149	3182	1462
Prss23	ENSMUSG00000039405.8	ENSMUST00000207932.2	181	1149	1937	1329
Rnf133	ENSMUSG00000051956.5	ENSMUST00000115354.2	150	1149	1333	1298
Ldhal6b	ENSMUSG00000101959.2	ENSMUST00000189788.2	111	1149	1445	1259
Arr3	ENSMUSG00000060890.12	ENSMUST00000113769.8	108	1146	1359	1253
Ccdc7b	ENSMUSG00000056018.15	ENSMUST00000026912.8	190	1146	1447	1335
Elmod3	ENSMUSG00000056698.12	ENSMUST00000114069.8	280	1146	2164	1425
Prkar1a	ENSMUSG00000020612.17	ENSMUST00000106677.8	314	1146	3513	1459
Septin5	ENSMUSG00000072214.9	ENSMUST00000231956.2	90	1146	1314	1235
Prkar1b	ENSMUSG00000025855.14	ENSMUST00000026973.14	139	1146	2637	1284
Adap2	ENSMUSG00000020709.16	ENSMUST00000021050.14	112	1146	1785	1257
Nsmce4a	ENSMUSG00000040331.17	ENSMUST00000160289.9	108	1146	1435	1253
Rnf13	ENSMUSG00000036503.14	ENSMUST00000041826.14	152	1146	2678	1297
Pphln1	ENSMUSG00000036167.17	ENSMUST00000049122.16	86	1146	3573	1231
Ptcd2	ENSMUSG00000021650.8	ENSMUST00000022153.8	37	1146	1704	1182
Mgl2	ENSMUSG00000040950.14	ENSMUST00000165951.8	55	1146	1635	1200
Tnfrsf10b	ENSMUSG00000022074.7	ENSMUST00000022663.7	189	1146	3179	1334
Ckm	ENSMUSG00000030399.3	ENSMUST00000208710.2	142	1146	2742	1287
Layn	ENSMUSG00000060594.7	ENSMUST00000098782.4	125	1146	1786	1270
Ckb	ENSMUSG00000001270.10	ENSMUST00000001304.9	125	1146	1472	1270
Spsb3	ENSMUSG00000024160.18	ENSMUST00000024976.5	356	1146	1947	1501
Kcmf1	ENSMUSG00000055239.11	ENSMUST00000068697.11	351	1146	3251	1496
Optc	ENSMUSG00000010311.16	ENSMUST00000124051.9	139	1146	1885	1284
Spindoc	ENSMUSG00000024970.6	ENSMUST00000025924.4	194	1146	3152	1339
Hsd17b2	ENSMUSG00000031844.9	ENSMUST00000034304.9	93	1146	1320	1238
Dmbx1	ENSMUSG00000028707.16	ENSMUST00000084338.7	55	1146	4031	1200
Amacr	ENSMUSG00000022244.8	ENSMUST00000070877.7	55	1146	2577	1200
Prokr2	ENSMUSG00000050558.14	ENSMUST00000110156.2	455	1146	3829	1600
Nfkbil1	ENSMUSG00000042419.9	ENSMUST00000048994.7	87	1146	1447	1232
Gm14409	ENSMUSG00000078869.4	ENSMUST00000108963.3	51	1146	1196	1196
Mcat	ENSMUSG00000048755.10	ENSMUST00000061882.10	49	1146	1917	1194
Tex55	ENSMUSG00000022798.9	ENSMUST00000122078.3	5	1146	1367	1150
Dusp6	ENSMUSG00000019960.9	ENSMUST00000020118.5	462	1146	2796	1607
Ptx3	ENSMUSG00000027832.6	ENSMUST00000029421.6	153	1146	1898	1298
Zfp787	ENSMUSG00000046792.9	ENSMUST00000094870.3	138	1146	1897	1283
Tmem64	ENSMUSG00000043252.9	ENSMUST00000062684.9	122	1146	4670	1267
Npy2r	ENSMUSG00000028004.13	ENSMUST00000029633.5	281	1146	3364	1426
Pabpc5	ENSMUSG00000034732.5	ENSMUST00000040961.3	259	1146	2434	1404
Mterf1b	ENSMUSG00000053178.6	ENSMUST00000177258.2	78	1146	1368	1223
F8a	ENSMUSG00000078317.7	ENSMUST00000105111.4	26	1146	2505	1171
mt-Cytb	ENSMUSG00000064370.1	ENSMUST00000082421.1	1	1144	1144	1144
Zdhhc20	ENSMUSG00000021969.9	ENSMUST00000226057.2	43	1143	2179	1185
Cers2	ENSMUSG00000015714.12	ENSMUST00000015858.12	264	1143	2216	1406
Ubl7	ENSMUSG00000055720.11	ENSMUST00000216841.2	168	1143	1426	1310
Nprl2	ENSMUSG00000010057.9	ENSMUST00000010201.9	151	1143	1441	1293
Dek	ENSMUSG00000021377.16	ENSMUST00000021807.13	128	1143	2556	1270
Rbmy	ENSMUSG00000094658.8	ENSMUST00000100360.5	209	1143	1708	1351
Gm10256	ENSMUSG00000095852.8	ENSMUST00000188114.2	209	1143	1708	1351
Gm21708	ENSMUSG00000095948.8	ENSMUST00000190283.7	209	1143	1708	1351
Krr1	ENSMUSG00000063334.17	ENSMUST00000163048.8	130	1143	5023	1272
Sharpin	ENSMUSG00000022552.17	ENSMUST00000023211.16	434	1143	1734	1576
Calr3	ENSMUSG00000019732.15	ENSMUST00000019876.12	188	1143	1769	1330
Aifm2	ENSMUSG00000020085.16	ENSMUST00000080099.6	105	1143	1329	1247
Mrpl38	ENSMUSG00000020775.14	ENSMUST00000106439.2	92	1143	1411	1234
Gm21693	ENSMUSG00000094511.8	ENSMUST00000186047.7	77	1143	1576	1219
Gm3376	ENSMUSG00000096520.8	ENSMUST00000186140.7	77	1143	1576	1219
Gm21704	ENSMUSG00000093987.8	ENSMUST00000187277.7	77	1143	1576	1219
Gm10352	ENSMUSG00000091987.9	ENSMUST00000187842.7	77	1143	1576	1219
Gm21677	ENSMUSG00000093918.8	ENSMUST00000189592.7	77	1143	1576	1219
Gm4064	ENSMUSG00000102053.2	ENSMUST00000187482.2	58	1143	1561	1200
Mapk3	ENSMUSG00000063065.14	ENSMUST00000057669.16	46	1143	1800	1188
Sash3	ENSMUSG00000031101.7	ENSMUST00000033427.7	226	1143	2677	1368
Rabepk	ENSMUSG00000070953.14	ENSMUST00000145903.8	145	1143	2968	1287
Zdhhc18	ENSMUSG00000037553.15	ENSMUST00000084238.5	81	1143	4580	1223
Serpinb7	ENSMUSG00000067001.12	ENSMUST00000086690.6	63	1143	1887	1205
Nup43	ENSMUSG00000040034.16	ENSMUST00000040135.9	60	1143	1286	1202
Myg1	ENSMUSG00000001285.13	ENSMUST00000113682.9	33	1143	1480	1175
H2-D1	ENSMUSG00000073411.13	ENSMUST00000172503.3	19	1143	1744	1161
St8sia3	ENSMUSG00000056812.15	ENSMUST00000025477.15	790	1143	9747	1932
Wdr86	ENSMUSG00000055235.12	ENSMUST00000068693.12	385	1143	2364	1527
Wnt5a	ENSMUSG00000021994.16	ENSMUST00000063465.12	1360	1143	7010	2502
Nck2	ENSMUSG00000066877.12	ENSMUST00000086421.9	457	1143	2772	1599
Rimkla	ENSMUSG00000048899.9	ENSMUST00000049994.8	170	1143	4097	1312
Selenop	ENSMUSG00000064373.14	ENSMUST00000159216.10	146	1143	2085	1288
Vsx2	ENSMUSG00000021239.13	ENSMUST00000169934.4	104	1143	3249	1246
Fos	ENSMUSG00000021250.14	ENSMUST00000021674.7	151	1143	2108	1293
Fen1	ENSMUSG00000024742.16	ENSMUST00000156291.2	427	1143	2373	1569
Maf	ENSMUSG00000055435.7	ENSMUST00000069009.7	234	1143	3223	1376
Sox7	ENSMUSG00000063060.7	ENSMUST00000079652.7	84	1143	3299	1226
Mageb1	ENSMUSG00000062162.3	ENSMUST00000072269.2	1	1143	1143	1143
Mageb2	ENSMUSG00000073069.3	ENSMUST00000101397.2	1	1143	1143	1143
4931429L15Rik	ENSMUSG00000056617.13	ENSMUST00000159565.8	568	1140	2037	1707
Jaml	ENSMUSG00000048534.8	ENSMUST00000050020.8	232	1140	2461	1371
Spata17	ENSMUSG00000026611.18	ENSMUST00000183819.8	181	1140	1552	1320
Hnrnpa3	ENSMUSG00000059005.14	ENSMUST00000111964.8	58	1140	1654	1197
Wif1	ENSMUSG00000020218.12	ENSMUST00000020439.11	384	1140	2294	1523
H2-T22	ENSMUSG00000056116.19	ENSMUST00000077960.7	213	1140	1694	1352
Psmd4	ENSMUSG00000005625.16	ENSMUST00000071664.12	20	1140	1276	1159
Rnf215	ENSMUSG00000003581.15	ENSMUST00000003677.11	72	1140	1874	1211
Cym	ENSMUSG00000046213.10	ENSMUST00000029504.9	27	1140	1236	1166
Dnajb14	ENSMUSG00000074212.8	ENSMUST00000090178.10	250	1140	9477	1389
Ribc1	ENSMUSG00000025257.6	ENSMUST00000026288.5	222	1140	1508	1361
Cdc37	ENSMUSG00000019471.11	ENSMUST00000019615.11	126	1140	7851	1265
Hmg20a	ENSMUSG00000032329.5	ENSMUST00000217518.2	113	1140	2468	1252
Rrh	ENSMUSG00000028012.16	ENSMUST00000029648.11	10	1140	1506	1149
Plppr5	ENSMUSG00000033342.16	ENSMUST00000238937.2	861	1140	4798	2000
Serpinb6c	ENSMUSG00000052180.16	ENSMUST00000172184.2	74	1140	1327	1213
Serpinb1a	ENSMUSG00000044734.17	ENSMUST00000076352.8	53	1140	1918	1192
Mcidas	ENSMUSG00000074651.4	ENSMUST00000092089.6	28	1140	2377	1167
Ccnj	ENSMUSG00000025010.15	ENSMUST00000025983.13	206	1140	3819	1345
Armcx3	ENSMUSG00000049047.12	ENSMUST00000086884.5	626	1140	3488	1765
Ccn1	ENSMUSG00000028195.5	ENSMUST00000029846.5	190	1140	2019	1329
Gna12	ENSMUSG00000000149.11	ENSMUST00000000153.9	136	1140	3416	1275
Fam166b	ENSMUSG00000042788.13	ENSMUST00000052829.10	46	1140	1349	1185
4933403O08Rik	ENSMUSG00000079460.13	ENSMUST00000152343.8	207	1140	1520	1346
Mterf1a	ENSMUSG00000040429.7	ENSMUST00000117463.2	1131	1140	2413	2270
Kcnj10	ENSMUSG00000044708.6	ENSMUST00000056136.4	243	1140	5407	1382
Tspyl1	ENSMUSG00000047514.7	ENSMUST00000061372.7	92	1140	3086	1231
Gpr27	ENSMUSG00000072875.3	ENSMUST00000101122.3	1	1140	2388	1140
Ube2q2	ENSMUSG00000032307.17	ENSMUST00000059555.15	782	1137	3456	1918
Meis3	ENSMUSG00000041420.19	ENSMUST00000002495.18	127	1137	1731	1263
Slc30a7	ENSMUSG00000054414.5	ENSMUST00000067485.4	193	1137	9020	1329
Dpf3	ENSMUSG00000021221.16	ENSMUST00000178756.8	9	1137	3135	1145
Stn1	ENSMUSG00000042694.18	ENSMUST00000049369.16	329	1137	1992	1465
Tm6sf2	ENSMUSG00000036151.16	ENSMUST00000110160.9	72	1137	1446	1208
Gtf2a1	ENSMUSG00000020962.15	ENSMUST00000021345.14	446	1137	6064	1582
Agpat4	ENSMUSG00000023827.9	ENSMUST00000024594.9	213	1137	1915	1349
Dnajb12	ENSMUSG00000020109.14	ENSMUST00000147914.8	123	1137	3041	1259
Sting1	ENSMUSG00000024349.11	ENSMUST00000115728.5	339	1137	2299	1475
Pbx4	ENSMUSG00000031860.18	ENSMUST00000081503.13	219	1137	1560	1355
Fam185a	ENSMUSG00000047221.6	ENSMUST00000056045.5	211	1137	3027	1347
Lfng	ENSMUSG00000029570.6	ENSMUST00000031555.3	97	1137	2305	1233
Ackr2	ENSMUSG00000044534.9	ENSMUST00000214340.2	502	1137	3015	1638
Prelp	ENSMUSG00000041577.6	ENSMUST00000048432.6	177	1137	3615	1313
Ccr7	ENSMUSG00000037944.9	ENSMUST00000103134.4	80	1137	1978	1216
S1pr3	ENSMUSG00000067586.5	ENSMUST00000087978.5	451	1137	4463	1587
Slfn2	ENSMUSG00000072620.4	ENSMUST00000038038.8	183	1137	1664	1319
Fam170b	ENSMUSG00000078127.4	ENSMUST00000104926.3	115	1137	1694	1251
Prmt6	ENSMUSG00000049300.12	ENSMUST00000190378.2	23	1137	3051	1159
Foxf1	ENSMUSG00000042812.6	ENSMUST00000181504.2	14	1137	2415	1150
Yy2	ENSMUSG00000091736.4	ENSMUST00000065806.5	218	1137	2867	1354
Spz1	ENSMUSG00000046957.6	ENSMUST00000050658.6	207	1137	1537	1343
Ergic2	ENSMUSG00000030304.12	ENSMUST00000136008.8	443	1134	4174	1576
Hdac8	ENSMUSG00000067567.13	ENSMUST00000087916.11	296	1134	1936	1429
Ndufa9	ENSMUSG00000000399.11	ENSMUST00000205002.3	14	1134	1445	1147
Sftpb	ENSMUSG00000056370.18	ENSMUST00000182014.10	6	1134	1548	1139
Parl	ENSMUSG00000033918.17	ENSMUST00000048642.15	61	1134	1348	1194
Rccd1	ENSMUSG00000038930.12	ENSMUST00000047362.11	894	1134	3336	2027
Acta2	ENSMUSG00000035783.10	ENSMUST00000039631.10	325	1134	2035	1458
Cacul1	ENSMUSG00000033417.17	ENSMUST00000081790.15	308	1134	5792	1441
Pggt1b	ENSMUSG00000024477.5	ENSMUST00000236216.2	175	1134	7477	1308
Ccdc113	ENSMUSG00000036598.5	ENSMUST00000041569.5	88	1134	1288	1221
Fnta	ENSMUSG00000015994.11	ENSMUST00000016138.11	71	1134	1930	1204
Adh4	ENSMUSG00000037797.15	ENSMUST00000013458.9	38	1134	1314	1171
Ccni	ENSMUSG00000063015.13	ENSMUST00000058550.15	627	1134	2804	1760
Serpinb6b	ENSMUSG00000042842.12	ENSMUST00000110293.9	346	1134	2193	1479
Ttl	ENSMUSG00000027394.14	ENSMUST00000035812.14	206	1134	4567	1339
Serpinb9b	ENSMUSG00000021403.4	ENSMUST00000006392.3	196	1134	3253	1329
Ribc2	ENSMUSG00000022431.4	ENSMUST00000023067.4	190	1134	1674	1323
Gyg	ENSMUSG00000019528.19	ENSMUST00000118015.9	182	1134	1922	1315
Actc1	ENSMUSG00000068614.8	ENSMUST00000090269.7	156	1134	1473	1289
Opn5	ENSMUSG00000043972.9	ENSMUST00000068355.8	87	1134	1906	1220
Acta1	ENSMUSG00000031972.6	ENSMUST00000034453.6	73	1134	1446	1206
Serpinb9g	ENSMUSG00000057726.4	ENSMUST00000081927.4	72	1134	1927	1205
Serpinb9e	ENSMUSG00000062342.4	ENSMUST00000071873.4	72	1134	1923	1205
Serpinb9d	ENSMUSG00000054266.3	ENSMUST00000067198.3	72	1134	1250	1205
Serpinb9f	ENSMUSG00000038327.9	ENSMUST00000075515.7	61	1134	1912	1194
Rpusd4	ENSMUSG00000032044.5	ENSMUST00000034543.5	26	1134	1821	1159
Alx1	ENSMUSG00000036602.15	ENSMUST00000217946.2	377	1134	1542	1510
Serpinb9h	ENSMUSG00000071452.5	ENSMUST00000050276.9	11	1134	1862	1144
Dbx2	ENSMUSG00000045608.8	ENSMUST00000054244.7	1199	1134	3460	2332
Sertad4	ENSMUSG00000016262.15	ENSMUST00000155579.8	332	1134	3350	1465
Nck1	ENSMUSG00000032475.16	ENSMUST00000116522.8	159	1134	4476	1292
Gna13	ENSMUSG00000020611.15	ENSMUST00000020930.14	144	1134	6160	1277
Tex13a	ENSMUSG00000071686.3	ENSMUST00000096314.3	154	1134	1317	1287
Fut1	ENSMUSG00000008461.7	ENSMUST00000008605.6	145	1134	2580	1278
Sox18	ENSMUSG00000046470.6	ENSMUST00000054491.6	120	1134	1620	1253
Zadh2	ENSMUSG00000049090.4	ENSMUST00000060223.4	103	1134	3430	1236
Aplnr	ENSMUSG00000044338.10	ENSMUST00000057019.9	409	1134	3699	1542
Actrt2	ENSMUSG00000051276.5	ENSMUST00000060062.5	191	1134	1435	1324
Psmd13	ENSMUSG00000025487.16	ENSMUST00000026560.14	505	1131	1989	1635
Agpat3	ENSMUSG00000001211.16	ENSMUST00000105388.8	427	1131	3681	1557
Actr1b	ENSMUSG00000037351.10	ENSMUST00000043951.10	156	1131	3248	1286
As3mt	ENSMUSG00000003559.9	ENSMUST00000003655.9	79	1131	1736	1209
Actr1a	ENSMUSG00000025228.6	ENSMUST00000040270.6	71	1131	2757	1201
Trabd	ENSMUSG00000015363.14	ENSMUST00000165690.2	611	1131	1941	1741
Wbp4	ENSMUSG00000022023.7	ENSMUST00000022601.7	589	1131	3704	1719
Arpc1b	ENSMUSG00000029622.17	ENSMUST00000196111.5	50	1131	1394	1180
Actg2	ENSMUSG00000059430.15	ENSMUST00000075161.12	123	1131	1333	1253
Pex14	ENSMUSG00000028975.17	ENSMUST00000103217.11	70	1131	2006	1200
Nif3l1	ENSMUSG00000026036.18	ENSMUST00000087521.13	508	1131	3769	1638
Pakap	ENSMUSG00000090053.10	ENSMUST00000102905.8	312	1131	3271	1442
B3gnt5	ENSMUSG00000022686.15	ENSMUST00000164397.8	1152	1131	4872	2282
Rnf34	ENSMUSG00000029474.8	ENSMUST00000031434.8	246	1131	4440	1376
Lclat1	ENSMUSG00000054469.15	ENSMUST00000067545.8	189	1131	4467	1319
Ceacam18	ENSMUSG00000030472.10	ENSMUST00000032663.10	58	1131	1970	1188
Hykk	ENSMUSG00000035878.14	ENSMUST00000039742.8	582	1131	5110	1712
Dhrs13	ENSMUSG00000020834.18	ENSMUST00000021187.12	93	1131	1779	1223
Fmod	ENSMUSG00000041559.8	ENSMUST00000048183.8	338	1131	3120	1468
Mstn	ENSMUSG00000026100.7	ENSMUST00000027269.7	127	1131	2705	1257
Klf1	ENSMUSG00000054191.10	ENSMUST00000239392.2	48	1131	1534	1178
Sp6	ENSMUSG00000038560.8	ENSMUST00000107622.2	353	1131	3621	1483
Chst14	ENSMUSG00000074916.6	ENSMUST00000099546.6	157	1131	2090	1287
Actbl2	ENSMUSG00000055194.4	ENSMUST00000054716.4	121	1131	2737	1251
Actrt1	ENSMUSG00000046615.3	ENSMUST00000059466.3	104	1131	1339	1234
Fancl	ENSMUSG00000004018.10	ENSMUST00000004120.9	1081	1128	2724	2208
Vasp	ENSMUSG00000030403.10	ENSMUST00000032561.9	300	1128	2215	1427
Ssu2	ENSMUSG00000034387.14	ENSMUST00000238755.2	20	1128	1183	1147
Ccndbp1	ENSMUSG00000023572.17	ENSMUST00000099488.11	79	1128	1595	1206
Adh1	ENSMUSG00000074207.11	ENSMUST00000004232.10	226	1128	1492	1353
Fblim1	ENSMUSG00000006219.13	ENSMUST00000006381.11	206	1128	3101	1333
Fez2	ENSMUSG00000056121.17	ENSMUST00000112487.3	70	1128	2041	1197
Adh6a	ENSMUSG00000053054.14	ENSMUST00000106247.2	60	1128	1341	1187
Adipor1	ENSMUSG00000026457.15	ENSMUST00000112237.2	629	1128	3446	1756
Theg	ENSMUSG00000020317.15	ENSMUST00000020566.7	266	1128	1444	1393
Slc35f2	ENSMUSG00000042195.10	ENSMUST00000048670.10	248	1128	2558	1375
Serpinb5	ENSMUSG00000067006.13	ENSMUST00000112730.8	190	1128	2672	1317
Tmem183a	ENSMUSG00000042305.13	ENSMUST00000049470.11	110	1128	3149	1237
Pglyrp4	ENSMUSG00000042250.14	ENSMUST00000169698.8	47	1128	2229	1174
Vash1	ENSMUSG00000021256.6	ENSMUST00000021681.4	1289	1128	2599	2416
Serpinb6d	ENSMUSG00000047889.10	ENSMUST00000059637.8	227	1128	1463	1354
1700001O22Rik	ENSMUSG00000044320.15	ENSMUST00000050003.9	151	1128	1672	1278
Serpinb1c	ENSMUSG00000079049.10	ENSMUST00000021834.11	107	1128	1633	1234
St8sia2	ENSMUSG00000025789.10	ENSMUST00000026896.10	181	1128	5368	1308
Ciart	ENSMUSG00000038550.11	ENSMUST00000036418.10	142	1128	1398	1269
Pdgfrl	ENSMUSG00000031595.10	ENSMUST00000034004.10	139	1128	1548	1266
Actg1	ENSMUSG00000062825.16	ENSMUST00000071555.13	125	1128	1952	1252
Actb	ENSMUSG00000029580.15	ENSMUST00000100497.11	110	1128	1920	1237
Phyhipl	ENSMUSG00000037747.10	ENSMUST00000046513.10	185	1128	2877	1312
Gpr34	ENSMUSG00000040229.12	ENSMUST00000041708.10	466	1128	2088	1593
Gper1	ENSMUSG00000053647.5	ENSMUST00000066211.5	639	1128	2537	1766
Semg1	ENSMUSG00000040132.7	ENSMUST00000044953.3	224	1128	1695	1351
Npy4r	ENSMUSG00000048337.4	ENSMUST00000052164.4	290	1128	3627	1417
Abra	ENSMUSG00000042895.7	ENSMUST00000054742.7	53	1128	2979	1180
Foxl2	ENSMUSG00000050397.5	ENSMUST00000051312.5	374	1128	3256	1501
Paqr9	ENSMUSG00000064225.7	ENSMUST00000079597.7	303	1128	8367	1430
Eid3	ENSMUSG00000109864.2	ENSMUST00000211623.2	82	1128	1305	1209
Rbfox3	ENSMUSG00000025576.18	ENSMUST00000017576.11	587	1125	3150	1711
St3gal3	ENSMUSG00000028538.13	ENSMUST00000030263.9	532	1125	2549	1656
