gene_name	gene_id	transcript_id	cds_start	cds_length	tx_length	cds_end
ADCYAP1	ENSG00000141433.12	ENST00000579794.1	279	531	3346	809
MEP1B	ENSG00000141434.11	ENST00000269202.10	48	2106	2312	2153
SLC25A52	ENSG00000141437.8	ENST00000269205.5	190	924	1319	1113
GAREM1	ENSG00000141441.15	ENST00000269209.6	5	2631	3006	2635
ESCO1	ENSG00000141446.10	ENST00000269214.9	939	2523	4523	3461
OSBPL1A	ENSG00000141447.17	ENST00000319481.7	208	2853	4195	3060
GATA6	ENSG00000141448.8	ENST00000269216.7	278	1788	3770	2065
GREB1L	ENSG00000141449.14	ENST00000580732.6	382	5772	8749	6153
RMC1	ENSG00000141452.9	ENST00000269221.7	111	1974	2162	2084
PELP1	ENSG00000141456.14	ENST00000572293.5	65	3543	5272	3607
NPC1	ENSG00000141458.12	ENST00000269228.9	556	3837	5157	4392
SLC14A1	ENSG00000141469.17	ENST00000436407.7	548	1338	2264	1885
ARRB2	ENSG00000141480.17	ENST00000412477.7	30	1293	1779	1322
SLC13A5	ENSG00000141485.16	ENST00000433363.6	235	1707	3435	1941
ZMYND15	ENSG00000141497.13	ENST00000269289.10	67	2253	2448	2319
WRAP53	ENSG00000141499.16	ENST00000316024.9	2349	1647	4011	3995
MINK1	ENSG00000141503.15	ENST00000355280.10	197	3999	4961	4195
SAT2	ENSG00000141504.11	ENST00000269298.9	221	513	946	733
ASGR1	ENSG00000141505.11	ENST00000269299.7	401	876	1504	1276
PIK3R5	ENSG00000141506.13	ENST00000447110.5	131	2643	4495	2773
TP53	ENSG00000141510.17	ENST00000269305.8	191	1182	2579	1372
CCDC40	ENSG00000141519.14	ENST00000397545.8	28	3429	4294	3456
ARHGDIA	ENSG00000141522.11	ENST00000584461.5	60	708	886	767
TMC6	ENSG00000141524.15	ENST00000590602.5	161	2418	5268	2578
SLC16A3	ENSG00000141526.16	ENST00000581287.5	2323	1398	4830	3720
CARD14	ENSG00000141527.17	ENST00000573882.5	537	3015	4537	3551
TTYH2	ENSG00000141540.10	ENST00000269346.8	75	1605	3490	1679
RAB40B	ENSG00000141542.10	ENST00000571995.5	133	837	3859	969
EIF4A3	ENSG00000141543.10	ENST00000269349.7	223	1236	1734	1458
CSNK1D	ENSG00000141551.14	ENST00000314028.10	351	1248	3712	1598
ANAPC11	ENSG00000141552.17	ENST00000357385.7	137	591	881	727
TBCD	ENSG00000141556.20	ENST00000355528.8	131	3579	7168	3709
FN3KRP	ENSG00000141560.14	ENST00000269373.10	74	930	1849	1003
NARF	ENSG00000141562.17	ENST00000309794.15	199	1371	3949	1569
RPTOR	ENSG00000141564.14	ENST00000306801.7	363	4008	6408	4370
FOXK2	ENSG00000141568.20	ENST00000335255.9	175	1983	5265	2157
TRIM65	ENSG00000141569.11	ENST00000269383.7	67	1554	3439	1620
CBX8	ENSG00000141570.10	ENST00000269385.8	119	1170	3791	1288
SECTM1	ENSG00000141574.7	ENST00000269389.7	352	747	2235	1098
RNF157	ENSG00000141576.15	ENST00000269391.10	134	2040	4955	2173
CEP131	ENSG00000141577.13	ENST00000269392.8	249	3252	3673	3500
ZNF750	ENSG00000141579.6	ENST00000269394.3	835	2172	3713	3006
WDR45B	ENSG00000141580.15	ENST00000392325.8	196	1035	2587	1230
CBX4	ENSG00000141582.14	ENST00000269397.8	179	1683	2664	1861
RNF165	ENSG00000141622.13	ENST00000269439.11	52	1041	7596	1092
DYM	ENSG00000141627.13	ENST00000269445.10	459	2010	5049	2468
MAPK4	ENSG00000141639.11	ENST00000400384.6	1037	1764	4770	2800
ELAC1	ENSG00000141642.8	ENST00000269466.7	108	1092	2235	1199
MBD1	ENSG00000141644.17	ENST00000590208.5	348	1968	2913	2315
SMAD4	ENSG00000141646.13	ENST00000342988.7	539	1659	8769	2197
TNFRSF11A	ENSG00000141655.16	ENST00000586569.2	39	1851	8147	1889
ZCCHC2	ENSG00000141664.9	ENST00000269499.9	419	3537	5959	3955
FBXO15	ENSG00000141665.12	ENST00000419743.6	81	1533	1708	1613
CBLN2	ENSG00000141668.9	ENST00000269503.8	775	675	2945	1449
PMAIP1	ENSG00000141682.11	ENST00000316660.6	231	165	1948	395
P3H4	ENSG00000141696.12	ENST00000355468.7	468	1314	2791	1781
NT5C3B	ENSG00000141698.16	ENST00000435506.6	71	903	975	973
RETREG3	ENSG00000141699.10	ENST00000309428.9	61	1401	3759	1461
ERBB2	ENSG00000141736.13	ENST00000269571.9	160	3768	4545	3927
GRB7	ENSG00000141738.13	ENST00000445327.6	136	1668	2197	1803
MIEN1	ENSG00000141741.11	ENST00000577810.1	16	351	806	366
PNMT	ENSG00000141744.3	ENST00000269582.2	319	849	1253	1167
ARL5C	ENSG00000141748.12	ENST00000269586.11	1	540	540	540
STAC2	ENSG00000141750.6	ENST00000333461.5	371	1236	3362	1606
IGFBP4	ENSG00000141753.6	ENST00000269593.4	276	777	2200	1052
FKBP10	ENSG00000141756.18	ENST00000321562.8	105	1749	2662	1853
TXNL4A	ENSG00000141759.14	ENST00000269601.9	202	429	3504	630
CACNA1A	ENSG00000141837.19	ENST00000638029.1	237	7539	7814	7775
MISP3	ENSG00000141854.9	ENST00000587086.2	537	660	1535	1196
BRD4	ENSG00000141867.17	ENST00000263377.6	223	4089	7169	4311
SLC39A3	ENSG00000141873.10	ENST00000269740.8	331	945	1502	1275
NFIC	ENSG00000141905.18	ENST00000443272.2	52	1527	1716	1578
TPGS1	ENSG00000141933.9	ENST00000359315.6	11	873	1114	883
PLPP2	ENSG00000141934.9	ENST00000327790.7	120	930	1397	1049
ZIM3	ENSG00000141946.1	ENST00000269834.1	387	1419	2627	1805
PRDM15	ENSG00000141956.13	ENST00000269844.4	112	4524	4881	4635
PFKL	ENSG00000141959.16	ENST00000349048.8	56	2343	2912	2398
FEM1A	ENSG00000141965.4	ENST00000269856.4	175	2010	9593	2184
VAV1	ENSG00000141968.7	ENST00000602142.5	83	2538	2620	2620
MVB12A	ENSG00000141971.12	ENST00000317040.11	1056	822	2223	1877
CIB3	ENSG00000141977.9	ENST00000269878.8	51	564	711	614
SH3GL1	ENSG00000141985.9	ENST00000269886.7	180	1107	2516	1286
DUS3L	ENSG00000141994.15	ENST00000309061.11	98	1953	2113	2050
DPP9	ENSG00000142002.17	ENST00000262960.13	279	2679	4295	2957
DMRTC2	ENSG00000142025.15	ENST00000269945.7	52	1104	1792	1155
CCDC97	ENSG00000142039.3	ENST00000269967.3	123	1032	3322	1154
TMEM91	ENSG00000142046.14	ENST00000392002.6	661	519	1389	1179
ZFP14	ENSG00000142065.13	ENST00000270001.11	117	1602	7489	1718
SIRT3	ENSG00000142082.14	ENST00000382743.8	104	1200	2543	1303
IFITM3	ENSG00000142089.15	ENST00000399808.4	238	402	808	639
PGGHG	ENSG00000142102.15	ENST00000409548.6	116	2214	3687	2329
HUNK	ENSG00000142149.8	ENST00000270112.6	361	2145	7385	2505
COL6A1	ENSG00000142156.14	ENST00000361866.7	115	3087	4238	3201
IFNAR1	ENSG00000142166.12	ENST00000270139.7	153	1674	6139	1826
SOD1	ENSG00000142168.14	ENST00000270142.10	149	465	966	613
COL6A2	ENSG00000142173.14	ENST00000300527.8	105	3060	3461	3164
SIK1	ENSG00000142178.8	ENST00000270162.7	195	2352	4805	2546
DNMT3L	ENSG00000142182.8	ENST00000270172.7	485	1164	1706	1648
TRPM2	ENSG00000142185.16	ENST00000397932.6	14	4662	5216	4675
SCYL1	ENSG00000142186.16	ENST00000270176.9	78	2427	2642	2504
TMEM50B	ENSG00000142188.16	ENST00000542230.6	216	477	2375	692
APP	ENSG00000142192.20	ENST00000346798.7	35	2313	3467	2347
DOP1B	ENSG00000142197.12	ENST00000399151.3	86	6897	7685	6982
URB1	ENSG00000142207.6	ENST00000382751.3	117	6816	10832	6932
AKT1	ENSG00000142208.16	ENST00000554581.5	1482	1443	3916	2924
IL19	ENSG00000142224.15	ENST00000340758.6	26	648	1032	673
EMP3	ENSG00000142227.10	ENST00000270221.10	302	492	876	793
SAE1	ENSG00000142230.11	ENST00000270225.11	69	1041	2049	1109
NTN5	ENSG00000142233.11	ENST00000270235.8	97	1470	1836	1566
LMTK3	ENSG00000142235.9	ENST00000270238.3	1	4470	4972	4470
GEMIN7	ENSG00000142252.10	ENST00000270257.8	248	396	1657	643
CBLC	ENSG00000142273.12	ENST00000270279.7	64	1425	1579	1488
WTIP	ENSG00000142279.12	ENST00000590071.6	338	1293	13665	1630
ADAMTS10	ENSG00000142303.13	ENST00000270328.8	232	3312	4194	3543
SLC6A3	ENSG00000142319.17	ENST00000270349.11	129	1863	3936	1991
CAPN10	ENSG00000142330.19	ENST00000391984.6	197	2019	2644	2215
MYO1F	ENSG00000142347.17	ENST00000338257.12	269	3297	4303	3565
NLRP12	ENSG00000142405.21	ENST00000391773.5	221	3189	3715	3409
CACNG8	ENSG00000142408.4	ENST00000270458.2	104	1278	8747	1381
ZNF787	ENSG00000142409.5	ENST00000610935.1	120	1149	1925	1268
TIMM29	ENSG00000142444.6	ENST00000270502.6	91	783	1425	873
FBN3	ENSG00000142449.12	ENST00000600128.5	416	8430	9362	8845
CARM1	ENSG00000142453.11	ENST00000327064.8	191	1827	3330	2017
EVI5L	ENSG00000142459.8	ENST00000538904.6	1	2418	2418	2418
TM4SF5	ENSG00000142484.6	ENST00000270560.3	32	594	708	625
SLC47A1	ENSG00000142494.13	ENST00000270570.8	87	1713	3280	1799
PSMB6	ENSG00000142507.9	ENST00000270586.7	52	720	852	771
GPR32	ENSG00000142511.4	ENST00000270590.4	138	1071	1269	1208
SIGLEC10	ENSG00000142512.14	ENST00000339313.9	118	2094	2256	2211
ACP4	ENSG00000142513.5	ENST00000270593.1	1	1281	1347	1281
KLK3	ENSG00000142515.14	ENST00000326003.6	42	786	1463	827
ZNF473	ENSG00000142528.15	ENST00000595661.5	496	2616	4828	3111
FAM71E1	ENSG00000142530.10	ENST00000600100.5	366	744	1281	1109
RPS11	ENSG00000142534.6	ENST00000270625.6	84	477	614	560
PTH2	ENSG00000142538.1	ENST00000270631.1	103	303	459	405
RPL13A	ENSG00000142541.16	ENST00000391857.8	77	612	1181	688
CTU1	ENSG00000142544.6	ENST00000421832.2	46	1047	2087	1092
NOSIP	ENSG00000142546.13	ENST00000596358.5	60	906	1005	965
IGLON5	ENSG00000142549.9	ENST00000270642.8	1	1011	2606	1011
RCN3	ENSG00000142552.7	ENST00000270645.7	448	987	1859	1434
ZNF614	ENSG00000142556.18	ENST00000270649.10	546	1758	4818	2303
SLC2A5	ENSG00000142583.17	ENST00000377424.8	181	1506	4165	1686
RERE	ENSG00000142599.17	ENST00000337907.7	636	4701	8026	5336
MMEL1	ENSG00000142606.15	ENST00000378412.7	163	2340	2849	2502
PRDM16	ENSG00000142611.16	ENST00000270722.9	50	3831	8690	3880
CELA2A	ENSG00000142615.7	ENST00000359621.4	26	810	919	835
PADI3	ENSG00000142619.4	ENST00000375460.3	41	1995	3189	2035
PADI1	ENSG00000142623.10	ENST00000375471.4	93	1992	3846	2084
EPHA2	ENSG00000142627.12	ENST00000358432.7	156	2931	3964	3086
ARHGEF19	ENSG00000142632.16	ENST00000270747.7	138	2409	3029	2546
EFHD2	ENSG00000142634.12	ENST00000375980.8	78	723	2419	800
PEX14	ENSG00000142655.12	ENST00000356607.8	81	1134	1985	1214
PGD	ENSG00000142657.20	ENST00000270776.12	39	1452	1885	1490
MYOM3	ENSG00000142661.18	ENST00000374434.3	164	4314	5804	4477
SH3BGRL3	ENSG00000142669.14	ENST00000270792.9	981	282	1661	1262
CNKSR1	ENSG00000142675.17	ENST00000374253.9	40	2163	2538	2202
RPL11	ENSG00000142676.14	ENST00000643754.2	19	537	1017	555
IL22RA1	ENSG00000142677.3	ENST00000270800.1	40	1725	2798	1764
ZNF593	ENSG00000142684.8	ENST00000374266.6	114	405	675	518
C1orf216	ENSG00000142686.7	ENST00000270815.4	772	690	3218	1461
KIAA0319L	ENSG00000142687.17	ENST00000325722.7	236	3150	4789	3385
EVA1B	ENSG00000142694.6	ENST00000270824.1	293	498	1054	790
C1orf94	ENSG00000142698.14	ENST00000488417.1	121	1797	2287	1917
DMRTA2	ENSG00000142700.11	ENST00000404795.3	394	1629	3137	2022
PLK4	ENSG00000142731.10	ENST00000270861.9	275	2913	3841	3187
MAP3K6	ENSG00000142733.15	ENST00000493901.5	241	3867	4309	4107
FCN3	ENSG00000142748.12	ENST00000270879.8	7	900	1030	906
GPN2	ENSG00000142751.14	ENST00000374135.8	202	933	4678	1134
SYTL1	ENSG00000142765.17	ENST00000543823.1	463	1689	2229	2151
WDTC1	ENSG00000142784.15	ENST00000319394.7	536	2034	4819	2569
CELA3A	ENSG00000142789.19	ENST00000290122.7	20	813	887	832
NBPF3	ENSG00000142794.18	ENST00000318249.9	176	1902	3591	2077
HSPG2	ENSG00000142798.19	ENST00000374695.7	81	13176	14327	13256
ITGB3BP	ENSG00000142856.16	ENST00000371092.7	62	651	1044	712
SERBP1	ENSG00000142864.14	ENST00000370995.6	87	1227	3482	1313
BCL10	ENSG00000142867.13	ENST00000370580.6	553	702	3105	1254
CYR61	ENSG00000142871.16	ENST00000451137.6	225	1146	2290	1370
PRKACB	ENSG00000142875.19	ENST00000370685.7	92	1197	4481	1288
PIGK	ENSG00000142892.14	ENST00000370812.7	25	1188	4596	1212
TINAGL1	ENSG00000142910.15	ENST00000271064.11	77	1404	2187	1480
AZIN2	ENSG00000142920.16	ENST00000373441.1	1	1443	1443	1443
RPS8	ENSG00000142937.11	ENST00000396651.7	161	627	881	787
KIF2C	ENSG00000142945.12	ENST00000372224.8	114	2178	2879	2291
PTPRF	ENSG00000142949.16	ENST00000359947.8	341	5724	7727	6064
BEST4	ENSG00000142959.4	ENST00000372207.3	1	1422	2047	1422
MOB3C	ENSG00000142961.14	ENST00000271139.12	58	807	2800	864
CYP4B1	ENSG00000142973.13	ENST00000371923.8	37	1539	2110	1575
TMEM61	ENSG00000143001.4	ENST00000371268.3	275	633	1097	907
DMRTB1	ENSG00000143006.7	ENST00000371445.3	56	1029	1910	1084
LMO4	ENSG00000143013.12	ENST00000370544.9	781	498	5405	1278
SYPL2	ENSG00000143028.8	ENST00000369872.3	217	819	3624	1035
BARHL2	ENSG00000143032.7	ENST00000370445.4	43	1164	1979	1206
MTF2	ENSG00000143033.17	ENST00000370298.8	290	1782	4125	2071
SLC44A3	ENSG00000143036.16	ENST00000271227.10	103	1962	2388	2064
IGSF3	ENSG00000143061.17	ENST00000369483.5	769	3645	7326	4413
ZNF697	ENSG00000143067.4	ENST00000421812.2	121	1638	5041	1758
CTTNBP2NL	ENSG00000143079.14	ENST00000271277.10	226	1920	5897	2145
STRIP1	ENSG00000143093.14	ENST00000369795.7	23	2514	3265	2536
KCNA10	ENSG00000143105.7	ENST00000369771.4	389	1536	1959	1924
PSMA5	ENSG00000143106.12	ENST00000271308.8	22	726	3729	747
FNDC7	ENSG00000143107.8	ENST00000370017.7	278	2202	3332	2479
C1orf162	ENSG00000143110.11	ENST00000343534.9	251	468	1107	718
CD53	ENSG00000143119.13	ENST00000271324.5	113	660	1505	772
PROK1	ENSG00000143125.5	ENST00000271331.3	18	318	1338	335
CELSR2	ENSG00000143126.7	ENST00000271332.3	62	8772	10534	8833
ITGA10	ENSG00000143127.12	ENST00000369304.7	176	3504	5269	3679
GPR161	ENSG00000143147.14	ENST00000537209.5	619	1650	8256	2268
ALDH9A1	ENSG00000143149.12	ENST00000354775.4	306	1557	2696	1862
ATP1B1	ENSG00000143153.12	ENST00000367816.5	530	912	2608	1441
TIPRL	ENSG00000143155.12	ENST00000367833.6	146	819	3032	964
NME7	ENSG00000143156.13	ENST00000367811.7	258	1131	1642	1388
POGK	ENSG00000143157.11	ENST00000367875.1	361	1830	6254	2190
MPC2	ENSG00000143158.10	ENST00000367846.8	200	384	2177	583
CREG1	ENSG00000143162.8	ENST00000370509.4	27	663	1974	689
DCAF6	ENSG00000143164.15	ENST00000367840.3	95	2856	3349	2950
GPA33	ENSG00000143167.11	ENST00000367868.3	345	960	2802	1304
RXRG	ENSG00000143171.12	ENST00000359842.9	304	1392	2041	1695
TBX19	ENSG00000143178.12	ENST00000367821.7	52	1347	2822	1398
UCK2	ENSG00000143179.15	ENST00000367879.8	304	786	1375	1089
TMCO1	ENSG00000143183.16	ENST00000612311.4	19	720	4468	738
XCL1	ENSG00000143184.4	ENST00000367818.3	166	345	1367	510
XCL2	ENSG00000143185.3	ENST00000367819.2	34	345	565	378
POU2F1	ENSG00000143190.22	ENST00000367866.6	70	2301	13905	2370
MAEL	ENSG00000143194.12	ENST00000367872.8	245	1305	1908	1549
ILDR2	ENSG00000143195.12	ENST00000271417.7	57	1920	13140	1976
DPT	ENSG00000143196.4	ENST00000367817.3	91	606	1786	696
MGST3	ENSG00000143198.12	ENST00000367889.7	441	459	1015	899
ADCY10	ENSG00000143199.17	ENST00000367851.8	186	4833	5051	5018
COP1	ENSG00000143207.20	ENST00000367669.7	516	2196	3033	2711
NECTIN4	ENSG00000143217.8	ENST00000368012.3	304	1533	3502	1836
UFC1	ENSG00000143222.11	ENST00000368003.5	247	504	1114	750
PPOX	ENSG00000143224.17	ENST00000367999.8	267	1434	1740	1700
FCGR2A	ENSG00000143226.13	ENST00000271450.10	39	954	2412	992
NUF2	ENSG00000143228.12	ENST00000271452.7	280	1395	1969	1674
RGS5	ENSG00000143248.12	ENST00000530507.5	69	558	851	626
SDHC	ENSG00000143252.14	ENST00000367975.6	150	510	13566	659
PFDN2	ENSG00000143256.4	ENST00000368010.3	86	465	677	550
NR1I3	ENSG00000143257.11	ENST00000367980.6	204	1074	1403	1277
USP21	ENSG00000143258.15	ENST00000368002.7	378	1698	2342	2075
F13B	ENSG00000143278.4	ENST00000367412.1	45	1986	2217	2030
PRCC	ENSG00000143294.14	ENST00000271526.8	273	1476	2105	1748
FCRL5	ENSG00000143297.18	ENST00000361835.7	159	2934	5390	3092
RRNAD1	ENSG00000143303.11	ENST00000368216.8	631	1428	2254	2058
MRPL24	ENSG00000143314.12	ENST00000361531.6	138	651	883	788
PIGM	ENSG00000143315.7	ENST00000368090.4	253	1272	7039	1524
CASQ1	ENSG00000143318.12	ENST00000368078.7	197	1191	1897	1387
ISG20L2	ENSG00000143319.16	ENST00000313146.10	784	1062	3303	1845
CRABP2	ENSG00000143320.8	ENST00000621784.4	209	417	1033	625
HDGF	ENSG00000143321.18	ENST00000368206.5	86	771	960	856
ABL2	ENSG00000143322.19	ENST00000502732.5	205	3549	12144	3753
XPR1	ENSG00000143324.13	ENST00000367590.8	199	2091	8474	2289
RGS16	ENSG00000143333.6	ENST00000367558.5	150	609	2427	758
TOR1AIP1	ENSG00000143337.18	ENST00000528443.6	462	1755	3685	2216
FAM163A	ENSG00000143340.6	ENST00000341785.4	397	504	2909	900
HMCN1	ENSG00000143341.11	ENST00000271588.8	230	16908	18208	17137
RGL1	ENSG00000143344.15	ENST00000304685.8	450	2412	5100	2861
LYPLAL1	ENSG00000143353.11	ENST00000366928.9	48	714	1898	761
LHX9	ENSG00000143355.15	ENST00000367387.5	426	1194	7836	1619
PRUNE1	ENSG00000143363.16	ENST00000271620.7	157	1362	2997	1518
RORC	ENSG00000143365.17	ENST00000318247.6	109	1557	2180	1665
TUFT1	ENSG00000143367.15	ENST00000368849.7	63	1173	3111	1235
SF3B4	ENSG00000143368.9	ENST00000271628.8	586	1275	2085	1860
ECM1	ENSG00000143369.14	ENST00000369049.8	135	1704	1925	1838
ZNF687	ENSG00000143373.17	ENST00000324048.9	971	3714	5378	4684
TARS2	ENSG00000143374.16	ENST00000369064.7	35	2157	2729	2191
CGN	ENSG00000143375.14	ENST00000271636.11	134	3612	5091	3745
SNX27	ENSG00000143376.13	ENST00000458013.6	121	1626	6403	1746
SETDB1	ENSG00000143379.12	ENST00000271640.9	191	3876	4437	4066
ADAMTSL4	ENSG00000143382.14	ENST00000369039.9	290	3294	4319	3583
MCL1	ENSG00000143384.12	ENST00000369026.2	61	1053	3932	1113
CTSK	ENSG00000143387.12	ENST00000271651.7	112	990	1692	1101
RFX5	ENSG00000143390.17	ENST00000290524.8	180	1851	3576	2030
PI4KB	ENSG00000143393.16	ENST00000368875.6	582	2487	3983	3068
PIP5K1A	ENSG00000143398.19	ENST00000368888.8	423	1689	2134	2111
ANP32E	ENSG00000143401.14	ENST00000583931.5	371	807	3451	1177
MINDY1	ENSG00000143409.15	ENST00000361738.10	221	1554	1961	1774
ANXA9	ENSG00000143412.9	ENST00000368947.8	477	1038	1826	1514
SELENBP1	ENSG00000143416.20	ENST00000426705.6	146	1545	1928	1690
CERS2	ENSG00000143418.19	ENST00000271688.10	427	1143	2544	1569
ENSA	ENSG00000143420.18	ENST00000339643.9	107	414	633	520
SEMA6C	ENSG00000143434.15	ENST00000368913.7	130	2889	3817	3018
MRPL9	ENSG00000143436.10	ENST00000368830.7	86	804	1296	889
ARNT	ENSG00000143437.20	ENST00000358595.9	202	2370	4887	2571
POGZ	ENSG00000143442.21	ENST00000271715.6	316	4233	6626	4548
C1orf56	ENSG00000143443.9	ENST00000368926.5	109	1026	2096	1134
OAZ3	ENSG00000143450.16	ENST00000400999.6	68	708	890	775
HORMAD1	ENSG00000143452.15	ENST00000361824.6	107	1185	1692	1291
GOLPH3L	ENSG00000143457.10	ENST00000271732.7	46	858	2999	903
GABPB2	ENSG00000143458.11	ENST00000368918.7	332	1347	8964	1678
SYT14	ENSG00000143469.18	ENST00000629778.3	1	1860	1860	1860
KCNH1	ENSG00000143473.12	ENST00000271751.9	236	2970	8172	3205
DTL	ENSG00000143476.17	ENST00000366991.4	315	2193	4573	2507
DYRK3	ENSG00000143479.16	ENST00000367109.6	169	1767	2163	1935
EIF2D	ENSG00000143486.15	ENST00000271764.6	118	1755	2005	1872
INTS7	ENSG00000143493.12	ENST00000366994.7	106	2889	4417	2994
VASH2	ENSG00000143494.15	ENST00000517399.2	1	1068	1068	1068
TAF1A	ENSG00000143498.17	ENST00000350027.8	210	1353	1966	1562
SMYD2	ENSG00000143499.13	ENST00000366957.9	23	1302	1671	1324
SUSD4	ENSG00000143502.14	ENST00000343846.7	635	1473	3480	2107
DUSP10	ENSG00000143507.17	ENST00000366899.3	240	1449	2676	1688
HHIPL2	ENSG00000143512.12	ENST00000343410.6	60	2175	2575	2234
TP53BP2	ENSG00000143514.16	ENST00000343537.11	293	3405	4651	3697
ATP8B2	ENSG00000143515.16	ENST00000368489.3	1	3672	5861	3672
FLG2	ENSG00000143520.6	ENST00000388718.5	74	7176	9124	7249
CRNN	ENSG00000143536.7	ENST00000271835.3	64	1488	1902	1551
ADAM15	ENSG00000143537.13	ENST00000356955.6	102	2592	2949	2693
JTB	ENSG00000143543.14	ENST00000271843.8	437	441	1287	877
RAB13	ENSG00000143545.8	ENST00000368575.3	117	612	1176	728
S100A8	ENSG00000143546.9	ENST00000368733.3	171	282	523	452
TPM3	ENSG00000143549.19	ENST00000368530.6	194	858	1523	1051
NUP210L	ENSG00000143552.9	ENST00000368559.7	73	5667	5889	5739
SNAPIN	ENSG00000143553.10	ENST00000368685.5	91	411	1030	501
SLC27A3	ENSG00000143554.13	ENST00000624995.3	66	2193	2413	2258
S100A7	ENSG00000143556.8	ENST00000368723.3	112	306	479	417
UBAP2L	ENSG00000143569.18	ENST00000428931.5	168	3264	3988	3431
SLC39A1	ENSG00000143570.17	ENST00000368623.7	761	975	2723	1735
HAX1	ENSG00000143575.14	ENST00000328703.11	214	840	1227	1053
CREB3L4	ENSG00000143578.15	ENST00000368607.7	267	1188	1752	1454
EFNA3	ENSG00000143590.13	ENST00000368408.3	71	717	1782	787
AQP10	ENSG00000143595.12	ENST00000324978.7	41	906	1791	946
KCNN3	ENSG00000143603.18	ENST00000618040.4	315	2241	13057	2555
C1orf43	ENSG00000143612.20	ENST00000368521.9	200	762	1708	961
GATAD2B	ENSG00000143614.9	ENST00000368655.4	245	1782	7478	2026
ILF2	ENSG00000143621.16	ENST00000361891.8	127	1173	1659	1299
RIT1	ENSG00000143622.10	ENST00000368322.7	31	711	855	741
INTS3	ENSG00000143624.13	ENST00000318967.6	569	3129	5235	3697
PKLR	ENSG00000143627.19	ENST00000342741.6	44	1725	3047	1768
HCN3	ENSG00000143630.9	ENST00000368358.3	9	2325	3718	2333
FLG	ENSG00000143631.10	ENST00000368799.1	37	12186	12747	12222
ACTA1	ENSG00000143632.14	ENST00000366684.7	104	1134	1491	1237
C1orf131	ENSG00000143633.12	ENST00000366649.6	27	882	1424	908
GALNT2	ENSG00000143641.9	ENST00000366672.4	73	1716	4454	1788
TTC13	ENSG00000143643.12	ENST00000366661.8	9	2583	3253	2591
SCCPDH	ENSG00000143653.9	ENST00000366510.3	377	1290	2503	1666
LYST	ENSG00000143669.13	ENST00000389793.6	176	11406	13480	11581
MAP3K21	ENSG00000143674.10	ENST00000366624.7	262	3111	5809	3372
CEP170	ENSG00000143702.15	ENST00000366542.5	53	4755	6828	4807
ACP1	ENSG00000143727.15	ENST00000272067.10	97	477	1552	573
SNAP47	ENSG00000143740.14	ENST00000315781.9	415	1395	2367	1809
SRP9	ENSG00000143742.12	ENST00000304786.11	113	261	1480	373
NVL	ENSG00000143748.17	ENST00000281701.10	261	2571	3123	2831
SDE2	ENSG00000143751.9	ENST00000272091.7	20	1356	3975	1375
DEGS1	ENSG00000143753.12	ENST00000323699.8	167	972	2101	1138
FBXO28	ENSG00000143756.11	ENST00000366862.9	44	1107	5451	1150
ARF1	ENSG00000143761.15	ENST00000541182.1	263	546	2006	808
LEFTY2	ENSG00000143768.12	ENST00000366820.9	350	1101	2287	1450
CNIH4	ENSG00000143771.11	ENST00000465271.5	76	420	4125	495
ITPKB	ENSG00000143772.9	ENST00000429204.5	341	2841	6162	3181
GUK1	ENSG00000143774.16	ENST00000366728.6	14	726	842	739
CDC42BPA	ENSG00000143776.18	ENST00000366769.7	1293	5160	10855	6452
CNIH3	ENSG00000143786.7	ENST00000272133.3	883	483	2558	1365
C1orf35	ENSG00000143793.12	ENST00000272139.4	236	792	1427	1027
MBOAT2	ENSG00000143797.11	ENST00000305997.7	200	1563	7751	1762
PARP1	ENSG00000143799.12	ENST00000366794.9	145	3045	3958	3189
PSEN2	ENSG00000143801.16	ENST00000366783.7	437	1347	2306	1783
PYCR2	ENSG00000143811.18	ENST00000343818.10	150	963	1689	1112
LBR	ENSG00000143815.14	ENST00000338179.6	165	1848	3812	2012
WNT9A	ENSG00000143816.7	ENST00000272164.5	12	1098	3971	1109
EPHX1	ENSG00000143819.12	ENST00000614058.4	210	1368	1789	1577
REN	ENSG00000143839.14	ENST00000272190.8	30	1221	1447	1250
SOX13	ENSG00000143842.14	ENST00000367204.5	110	1869	3587	1978
